sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
122;SDS011;56;-0.108;34.749;2019-09-09T21:39:22.248357+00:00;P2;47.15
122;SDS011;56;-0.108;34.749;2019-09-09T21:39:22.248357+00:00;P1;52.67
121;DHT22;56;-0.108;34.749;2019-09-09T21:39:23.866567+00:00;humidity;85.40
121;DHT22;56;-0.108;34.749;2019-09-09T21:39:23.866567+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T21:41:52.752564+00:00;P2;48.25
122;SDS011;56;-0.108;34.749;2019-09-09T21:41:52.752564+00:00;P1;56.97
121;DHT22;56;-0.108;34.749;2019-09-09T21:41:54.299051+00:00;humidity;85.40
121;DHT22;56;-0.108;34.749;2019-09-09T21:41:54.299051+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T21:44:23.248909+00:00;P2;46.97
122;SDS011;56;-0.108;34.749;2019-09-09T21:44:23.248909+00:00;P1;52.62
121;DHT22;56;-0.108;34.749;2019-09-09T21:44:24.878436+00:00;humidity;85.50
121;DHT22;56;-0.108;34.749;2019-09-09T21:44:24.878436+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T21:46:54.525221+00:00;P2;48.00
122;SDS011;56;-0.108;34.749;2019-09-09T21:46:54.525221+00:00;P1;54.25
121;DHT22;56;-0.108;34.749;2019-09-09T21:46:56.212232+00:00;humidity;86.20
121;DHT22;56;-0.108;34.749;2019-09-09T21:46:56.212232+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T21:49:24.862166+00:00;P2;47.53
122;SDS011;56;-0.108;34.749;2019-09-09T21:49:24.862166+00:00;P1;53.45
121;DHT22;56;-0.108;34.749;2019-09-09T21:49:26.626788+00:00;humidity;85.60
121;DHT22;56;-0.108;34.749;2019-09-09T21:49:26.626788+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T21:51:55.567158+00:00;P2;46.00
122;SDS011;56;-0.108;34.749;2019-09-09T21:51:55.567158+00:00;P1;51.20
121;DHT22;56;-0.108;34.749;2019-09-09T21:51:57.125691+00:00;humidity;85.80
121;DHT22;56;-0.108;34.749;2019-09-09T21:51:57.125691+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T21:54:26.402002+00:00;P2;48.03
122;SDS011;56;-0.108;34.749;2019-09-09T21:54:26.402002+00:00;P1;53.80
121;DHT22;56;-0.108;34.749;2019-09-09T21:54:28.237617+00:00;humidity;86.00
121;DHT22;56;-0.108;34.749;2019-09-09T21:54:28.237617+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T21:56:57.352389+00:00;P2;48.58
122;SDS011;56;-0.108;34.749;2019-09-09T21:56:57.352389+00:00;P1;65.20
121;DHT22;56;-0.108;34.749;2019-09-09T21:56:59.035587+00:00;humidity;86.00
121;DHT22;56;-0.108;34.749;2019-09-09T21:56:59.035587+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T21:59:33.228001+00:00;P2;46.50
122;SDS011;56;-0.108;34.749;2019-09-09T21:59:33.228001+00:00;P1;55.35
121;DHT22;56;-0.108;34.749;2019-09-09T21:59:35.049008+00:00;humidity;86.00
121;DHT22;56;-0.108;34.749;2019-09-09T21:59:35.049008+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T22:02:03.753420+00:00;P2;50.83
122;SDS011;56;-0.108;34.749;2019-09-09T22:02:03.753420+00:00;P1;57.05
121;DHT22;56;-0.108;34.749;2019-09-09T22:02:05.311151+00:00;humidity;86.10
121;DHT22;56;-0.108;34.749;2019-09-09T22:02:05.311151+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T22:04:34.094628+00:00;P2;48.03
122;SDS011;56;-0.108;34.749;2019-09-09T22:04:34.094628+00:00;P1;53.87
121;DHT22;56;-0.108;34.749;2019-09-09T22:04:35.806949+00:00;humidity;86.20
121;DHT22;56;-0.108;34.749;2019-09-09T22:04:35.806949+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T22:07:05.646174+00:00;P2;48.70
122;SDS011;56;-0.108;34.749;2019-09-09T22:07:05.646174+00:00;P1;61.00
121;DHT22;56;-0.108;34.749;2019-09-09T22:07:07.461163+00:00;humidity;86.30
121;DHT22;56;-0.108;34.749;2019-09-09T22:07:07.461163+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:09:37.101170+00:00;P2;47.10
122;SDS011;56;-0.108;34.749;2019-09-09T22:09:37.101170+00:00;P1;53.50
121;DHT22;56;-0.108;34.749;2019-09-09T22:09:39.276645+00:00;humidity;86.50
121;DHT22;56;-0.108;34.749;2019-09-09T22:09:39.276645+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T22:12:08.408187+00:00;P2;46.90
122;SDS011;56;-0.108;34.749;2019-09-09T22:12:08.408187+00:00;P1;52.45
121;DHT22;56;-0.108;34.749;2019-09-09T22:12:10.249772+00:00;humidity;86.60
121;DHT22;56;-0.108;34.749;2019-09-09T22:12:10.249772+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T22:14:44.682608+00:00;P2;47.90
122;SDS011;56;-0.108;34.749;2019-09-09T22:14:44.682608+00:00;P1;59.13
121;DHT22;56;-0.108;34.749;2019-09-09T22:14:51.768000+00:00;humidity;86.70
121;DHT22;56;-0.108;34.749;2019-09-09T22:14:51.768000+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T22:17:31.534216+00:00;P2;46.58
122;SDS011;56;-0.108;34.749;2019-09-09T22:17:31.534216+00:00;P1;51.97
121;DHT22;56;-0.108;34.749;2019-09-09T22:17:38.734301+00:00;humidity;87.00
121;DHT22;56;-0.108;34.749;2019-09-09T22:17:38.734301+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-09T22:20:18.544997+00:00;P2;45.85
122;SDS011;56;-0.108;34.749;2019-09-09T22:20:18.544997+00:00;P1;56.60
121;DHT22;56;-0.108;34.749;2019-09-09T22:20:25.690649+00:00;humidity;87.30
121;DHT22;56;-0.108;34.749;2019-09-09T22:20:25.690649+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:23:05.313333+00:00;P2;45.42
122;SDS011;56;-0.108;34.749;2019-09-09T22:23:05.313333+00:00;P1;50.88
121;DHT22;56;-0.108;34.749;2019-09-09T22:23:12.271236+00:00;humidity;87.50
121;DHT22;56;-0.108;34.749;2019-09-09T22:23:12.271236+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:25:46.323879+00:00;P2;46.83
122;SDS011;56;-0.108;34.749;2019-09-09T22:25:46.323879+00:00;P1;52.53
121;DHT22;56;-0.108;34.749;2019-09-09T22:25:48.186222+00:00;humidity;87.80
121;DHT22;56;-0.108;34.749;2019-09-09T22:25:48.186222+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:28:16.945451+00:00;P2;47.33
122;SDS011;56;-0.108;34.749;2019-09-09T22:28:16.945451+00:00;P1;56.92
121;DHT22;56;-0.108;34.749;2019-09-09T22:28:18.776420+00:00;humidity;88.00
121;DHT22;56;-0.108;34.749;2019-09-09T22:28:18.776420+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:30:49.035601+00:00;P2;47.85
122;SDS011;56;-0.108;34.749;2019-09-09T22:30:49.035601+00:00;P1;53.17
122;SDS011;56;-0.108;34.749;2019-09-09T22:33:18.009961+00:00;P2;47.33
122;SDS011;56;-0.108;34.749;2019-09-09T22:33:18.009961+00:00;P1;54.95
121;DHT22;56;-0.108;34.749;2019-09-09T22:33:19.784660+00:00;humidity;88.30
121;DHT22;56;-0.108;34.749;2019-09-09T22:33:19.784660+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:35:48.645591+00:00;P2;47.17
122;SDS011;56;-0.108;34.749;2019-09-09T22:35:48.645591+00:00;P1;52.83
121;DHT22;56;-0.108;34.749;2019-09-09T22:35:50.296266+00:00;humidity;88.60
121;DHT22;56;-0.108;34.749;2019-09-09T22:35:50.296266+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:38:20.340343+00:00;P2;46.05
122;SDS011;56;-0.108;34.749;2019-09-09T22:38:20.340343+00:00;P1;56.80
122;SDS011;56;-0.108;34.749;2019-09-09T22:40:49.521701+00:00;P2;47.05
122;SDS011;56;-0.108;34.749;2019-09-09T22:40:49.521701+00:00;P1;52.35
121;DHT22;56;-0.108;34.749;2019-09-09T22:40:51.673666+00:00;humidity;89.10
121;DHT22;56;-0.108;34.749;2019-09-09T22:40:51.673666+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:43:21.215522+00:00;P2;46.88
122;SDS011;56;-0.108;34.749;2019-09-09T22:43:21.215522+00:00;P1;55.38
121;DHT22;56;-0.108;34.749;2019-09-09T22:43:22.750191+00:00;humidity;89.30
121;DHT22;56;-0.108;34.749;2019-09-09T22:43:22.750191+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:45:52.643520+00:00;P2;47.45
122;SDS011;56;-0.108;34.749;2019-09-09T22:45:52.643520+00:00;P1;54.95
122;SDS011;56;-0.108;34.749;2019-09-09T22:48:21.645268+00:00;P2;46.45
122;SDS011;56;-0.108;34.749;2019-09-09T22:48:21.645268+00:00;P1;54.33
121;DHT22;56;-0.108;34.749;2019-09-09T22:48:23.215143+00:00;humidity;89.70
121;DHT22;56;-0.108;34.749;2019-09-09T22:48:23.215143+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:50:52.560432+00:00;P2;47.47
122;SDS011;56;-0.108;34.749;2019-09-09T22:50:52.560432+00:00;P1;53.20
121;DHT22;56;-0.108;34.749;2019-09-09T22:50:54.080620+00:00;humidity;89.90
121;DHT22;56;-0.108;34.749;2019-09-09T22:50:54.080620+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:53:22.901711+00:00;P2;45.85
122;SDS011;56;-0.108;34.749;2019-09-09T22:53:22.901711+00:00;P1;51.63
121;DHT22;56;-0.108;34.749;2019-09-09T22:53:24.604888+00:00;humidity;90.00
121;DHT22;56;-0.108;34.749;2019-09-09T22:53:24.604888+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:55:53.543897+00:00;P2;46.88
122;SDS011;56;-0.108;34.749;2019-09-09T22:55:53.543897+00:00;P1;52.53
121;DHT22;56;-0.108;34.749;2019-09-09T22:55:55.278188+00:00;humidity;90.10
121;DHT22;56;-0.108;34.749;2019-09-09T22:55:55.278188+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T22:58:24.071287+00:00;P2;45.70
122;SDS011;56;-0.108;34.749;2019-09-09T22:58:24.071287+00:00;P1;51.22
121;DHT22;56;-0.108;34.749;2019-09-09T22:58:25.656566+00:00;humidity;90.20
121;DHT22;56;-0.108;34.749;2019-09-09T22:58:25.656566+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:00:55.220542+00:00;P2;44.47
122;SDS011;56;-0.108;34.749;2019-09-09T23:00:55.220542+00:00;P1;50.17
121;DHT22;56;-0.108;34.749;2019-09-09T23:00:56.764179+00:00;humidity;90.30
121;DHT22;56;-0.108;34.749;2019-09-09T23:00:56.764179+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-09T23:03:26.461924+00:00;P2;48.83
122;SDS011;56;-0.108;34.749;2019-09-09T23:03:26.461924+00:00;P1;54.35
121;DHT22;56;-0.108;34.749;2019-09-09T23:03:28.562590+00:00;humidity;90.50
121;DHT22;56;-0.108;34.749;2019-09-09T23:03:28.562590+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:05:57.834737+00:00;P2;50.12
122;SDS011;56;-0.108;34.749;2019-09-09T23:05:57.834737+00:00;P1;56.20
121;DHT22;56;-0.108;34.749;2019-09-09T23:05:59.488198+00:00;humidity;90.50
121;DHT22;56;-0.108;34.749;2019-09-09T23:05:59.488198+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:08:28.355364+00:00;P2;48.95
122;SDS011;56;-0.108;34.749;2019-09-09T23:08:28.355364+00:00;P1;54.92
121;DHT22;56;-0.108;34.749;2019-09-09T23:08:30.583587+00:00;humidity;90.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:08:30.583587+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:11:00.317810+00:00;P2;47.62
122;SDS011;56;-0.108;34.749;2019-09-09T23:11:00.317810+00:00;P1;54.28
121;DHT22;56;-0.108;34.749;2019-09-09T23:11:02.113010+00:00;humidity;90.30
121;DHT22;56;-0.108;34.749;2019-09-09T23:11:02.113010+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:13:32.017566+00:00;P2;48.47
122;SDS011;56;-0.108;34.749;2019-09-09T23:13:32.017566+00:00;P1;53.55
122;SDS011;56;-0.108;34.749;2019-09-09T23:16:00.961158+00:00;P2;47.30
122;SDS011;56;-0.108;34.749;2019-09-09T23:16:00.961158+00:00;P1;52.30
121;DHT22;56;-0.108;34.749;2019-09-09T23:16:02.714550+00:00;humidity;90.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:16:02.714550+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:18:31.517631+00:00;P2;45.35
122;SDS011;56;-0.108;34.749;2019-09-09T23:18:31.517631+00:00;P1;50.65
121;DHT22;56;-0.108;34.749;2019-09-09T23:18:33.143053+00:00;humidity;90.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:18:33.143053+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:21:02.359476+00:00;P2;43.85
122;SDS011;56;-0.108;34.749;2019-09-09T23:21:02.359476+00:00;P1;48.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:21:04.320008+00:00;humidity;90.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:21:04.320008+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:23:33.439511+00:00;P2;45.75
122;SDS011;56;-0.108;34.749;2019-09-09T23:23:33.439511+00:00;P1;50.75
121;DHT22;56;-0.108;34.749;2019-09-09T23:23:35.093614+00:00;humidity;90.70
121;DHT22;56;-0.108;34.749;2019-09-09T23:23:35.093614+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:26:06.343590+00:00;P2;45.97
122;SDS011;56;-0.108;34.749;2019-09-09T23:26:06.343590+00:00;P1;51.08
121;DHT22;56;-0.108;34.749;2019-09-09T23:26:07.844488+00:00;humidity;90.80
121;DHT22;56;-0.108;34.749;2019-09-09T23:26:07.844488+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:28:36.621995+00:00;P2;45.40
122;SDS011;56;-0.108;34.749;2019-09-09T23:28:36.621995+00:00;P1;50.45
121;DHT22;56;-0.108;34.749;2019-09-09T23:28:38.380789+00:00;humidity;90.90
121;DHT22;56;-0.108;34.749;2019-09-09T23:28:38.380789+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:31:07.565705+00:00;P2;47.75
122;SDS011;56;-0.108;34.749;2019-09-09T23:31:07.565705+00:00;P1;53.38
121;DHT22;56;-0.108;34.749;2019-09-09T23:31:09.386965+00:00;humidity;90.90
121;DHT22;56;-0.108;34.749;2019-09-09T23:31:09.386965+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:33:38.134531+00:00;P2;44.35
122;SDS011;56;-0.108;34.749;2019-09-09T23:33:38.134531+00:00;P1;49.33
121;DHT22;56;-0.108;34.749;2019-09-09T23:33:39.943973+00:00;humidity;90.90
121;DHT22;56;-0.108;34.749;2019-09-09T23:33:39.943973+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:36:09.989671+00:00;P2;47.20
122;SDS011;56;-0.108;34.749;2019-09-09T23:36:09.989671+00:00;P1;52.15
122;SDS011;56;-0.108;34.749;2019-09-09T23:38:40.429435+00:00;P2;44.00
122;SDS011;56;-0.108;34.749;2019-09-09T23:38:40.429435+00:00;P1;49.15
122;SDS011;56;-0.108;34.749;2019-09-09T23:41:09.591513+00:00;P2;46.95
122;SDS011;56;-0.108;34.749;2019-09-09T23:41:09.591513+00:00;P1;52.50
121;DHT22;56;-0.108;34.749;2019-09-09T23:41:11.663117+00:00;humidity;91.20
121;DHT22;56;-0.108;34.749;2019-09-09T23:41:11.663117+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-09T23:43:40.941197+00:00;P2;44.55
122;SDS011;56;-0.108;34.749;2019-09-09T23:43:40.941197+00:00;P1;49.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:43:42.788290+00:00;humidity;91.40
121;DHT22;56;-0.108;34.749;2019-09-09T23:43:42.788290+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-09T23:46:12.715362+00:00;P2;41.97
122;SDS011;56;-0.108;34.749;2019-09-09T23:46:12.715362+00:00;P1;46.97
121;DHT22;56;-0.108;34.749;2019-09-09T23:46:14.557652+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-09T23:46:14.557652+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-09T23:48:43.335638+00:00;P2;47.10
122;SDS011;56;-0.108;34.749;2019-09-09T23:48:43.335638+00:00;P1;53.28
121;DHT22;56;-0.108;34.749;2019-09-09T23:48:45.152740+00:00;humidity;91.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:48:45.152740+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-09T23:51:15.121568+00:00;P2;42.67
122;SDS011;56;-0.108;34.749;2019-09-09T23:51:15.121568+00:00;P1;47.15
121;DHT22;56;-0.108;34.749;2019-09-09T23:51:17.150243+00:00;humidity;91.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:51:17.150243+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-09T23:53:46.652882+00:00;P2;44.50
122;SDS011;56;-0.108;34.749;2019-09-09T23:53:46.652882+00:00;P1;49.63
121;DHT22;56;-0.108;34.749;2019-09-09T23:53:49.464445+00:00;humidity;91.60
121;DHT22;56;-0.108;34.749;2019-09-09T23:53:49.464445+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-09T23:56:18.633802+00:00;P2;45.08
122;SDS011;56;-0.108;34.749;2019-09-09T23:56:18.633802+00:00;P1;50.55
121;DHT22;56;-0.108;34.749;2019-09-09T23:56:20.440511+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-09T23:56:20.440511+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-09T23:58:50.331291+00:00;P2;46.17
122;SDS011;56;-0.108;34.749;2019-09-09T23:58:50.331291+00:00;P1;53.33
122;SDS011;56;-0.108;34.749;2019-09-10T00:01:19.516050+00:00;P2;46.83
122;SDS011;56;-0.108;34.749;2019-09-10T00:01:19.516050+00:00;P1;52.60
121;DHT22;56;-0.108;34.749;2019-09-10T00:01:21.526069+00:00;humidity;91.60
121;DHT22;56;-0.108;34.749;2019-09-10T00:01:21.526069+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-10T00:03:52.261190+00:00;P2;48.22
122;SDS011;56;-0.108;34.749;2019-09-10T00:03:52.261190+00:00;P1;61.40
121;DHT22;56;-0.108;34.749;2019-09-10T00:03:53.873438+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-10T00:03:53.873438+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-10T00:06:22.842643+00:00;P2;47.75
122;SDS011;56;-0.108;34.749;2019-09-10T00:06:22.842643+00:00;P1;53.33
121;DHT22;56;-0.108;34.749;2019-09-10T00:06:24.656113+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-10T00:06:24.656113+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-10T00:08:54.693256+00:00;P2;46.47
122;SDS011;56;-0.108;34.749;2019-09-10T00:08:54.693256+00:00;P1;51.33
122;SDS011;56;-0.108;34.749;2019-09-10T00:11:23.476272+00:00;P2;49.72
122;SDS011;56;-0.108;34.749;2019-09-10T00:11:23.476272+00:00;P1;55.42
121;DHT22;56;-0.108;34.749;2019-09-10T00:11:25.410583+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-10T00:11:25.410583+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-10T00:13:55.556262+00:00;P2;46.83
122;SDS011;56;-0.108;34.749;2019-09-10T00:13:55.556262+00:00;P1;52.50
122;SDS011;56;-0.108;34.749;2019-09-10T00:16:25.056765+00:00;P2;48.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:16:25.056765+00:00;P1;54.53
121;DHT22;56;-0.108;34.749;2019-09-10T00:16:26.936000+00:00;humidity;91.60
121;DHT22;56;-0.108;34.749;2019-09-10T00:16:26.936000+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-10T00:18:56.608704+00:00;P2;46.50
122;SDS011;56;-0.108;34.749;2019-09-10T00:18:56.608704+00:00;P1;51.67
121;DHT22;56;-0.108;34.749;2019-09-10T00:18:58.713601+00:00;humidity;91.70
121;DHT22;56;-0.108;34.749;2019-09-10T00:18:58.713601+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-10T00:21:27.665322+00:00;P2;47.05
122;SDS011;56;-0.108;34.749;2019-09-10T00:21:27.665322+00:00;P1;55.22
121;DHT22;56;-0.108;34.749;2019-09-10T00:21:29.315545+00:00;humidity;91.60
121;DHT22;56;-0.108;34.749;2019-09-10T00:21:29.315545+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:23:58.057726+00:00;P2;48.15
122;SDS011;56;-0.108;34.749;2019-09-10T00:23:58.057726+00:00;P1;54.35
121;DHT22;56;-0.108;34.749;2019-09-10T00:24:00.145343+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-10T00:24:00.145343+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:26:29.316575+00:00;P2;47.92
122;SDS011;56;-0.108;34.749;2019-09-10T00:26:29.316575+00:00;P1;57.62
121;DHT22;56;-0.108;34.749;2019-09-10T00:26:30.896104+00:00;humidity;91.40
121;DHT22;56;-0.108;34.749;2019-09-10T00:26:30.896104+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:29:00.764697+00:00;P2;50.75
122;SDS011;56;-0.108;34.749;2019-09-10T00:29:00.764697+00:00;P1;60.17
121;DHT22;56;-0.108;34.749;2019-09-10T00:29:02.924617+00:00;humidity;91.40
121;DHT22;56;-0.108;34.749;2019-09-10T00:29:02.924617+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:31:31.719506+00:00;P2;49.35
122;SDS011;56;-0.108;34.749;2019-09-10T00:31:31.719506+00:00;P1;55.35
121;DHT22;56;-0.108;34.749;2019-09-10T00:31:33.892860+00:00;humidity;91.40
121;DHT22;56;-0.108;34.749;2019-09-10T00:31:33.892860+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:34:03.848766+00:00;P2;52.42
122;SDS011;56;-0.108;34.749;2019-09-10T00:34:03.848766+00:00;P1;65.43
122;SDS011;56;-0.108;34.749;2019-09-10T00:36:32.910631+00:00;P2;46.97
122;SDS011;56;-0.108;34.749;2019-09-10T00:36:32.910631+00:00;P1;60.25
121;DHT22;56;-0.108;34.749;2019-09-10T00:36:34.551921+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-10T00:36:34.551921+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:39:04.672327+00:00;P2;48.28
122;SDS011;56;-0.108;34.749;2019-09-10T00:39:04.672327+00:00;P1;59.65
121;DHT22;56;-0.108;34.749;2019-09-10T00:39:06.282121+00:00;humidity;91.30
121;DHT22;56;-0.108;34.749;2019-09-10T00:39:06.282121+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:41:36.621330+00:00;P2;48.10
122;SDS011;56;-0.108;34.749;2019-09-10T00:41:36.621330+00:00;P1;55.03
122;SDS011;56;-0.108;34.749;2019-09-10T00:44:05.850225+00:00;P2;47.67
122;SDS011;56;-0.108;34.749;2019-09-10T00:44:05.850225+00:00;P1;54.38
121;DHT22;56;-0.108;34.749;2019-09-10T00:44:08.093010+00:00;humidity;91.10
121;DHT22;56;-0.108;34.749;2019-09-10T00:44:08.093010+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:46:37.093791+00:00;P2;47.62
122;SDS011;56;-0.108;34.749;2019-09-10T00:46:37.093791+00:00;P1;53.38
121;DHT22;56;-0.108;34.749;2019-09-10T00:46:38.736877+00:00;humidity;91.00
121;DHT22;56;-0.108;34.749;2019-09-10T00:46:38.736877+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:49:07.725838+00:00;P2;47.88
122;SDS011;56;-0.108;34.749;2019-09-10T00:49:07.725838+00:00;P1;56.40
121;DHT22;56;-0.108;34.749;2019-09-10T00:49:09.731282+00:00;humidity;91.40
121;DHT22;56;-0.108;34.749;2019-09-10T00:49:09.731282+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:51:38.669778+00:00;P2;49.55
122;SDS011;56;-0.108;34.749;2019-09-10T00:51:38.669778+00:00;P1;55.58
121;DHT22;56;-0.108;34.749;2019-09-10T00:51:40.647291+00:00;humidity;91.20
121;DHT22;56;-0.108;34.749;2019-09-10T00:51:40.647291+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:54:09.479268+00:00;P2;48.05
122;SDS011;56;-0.108;34.749;2019-09-10T00:54:09.479268+00:00;P1;53.67
121;DHT22;56;-0.108;34.749;2019-09-10T00:54:11.264093+00:00;humidity;91.20
121;DHT22;56;-0.108;34.749;2019-09-10T00:54:11.264093+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:56:40.749810+00:00;P2;45.03
122;SDS011;56;-0.108;34.749;2019-09-10T00:56:40.749810+00:00;P1;51.20
121;DHT22;56;-0.108;34.749;2019-09-10T00:56:42.957525+00:00;humidity;91.20
121;DHT22;56;-0.108;34.749;2019-09-10T00:56:42.957525+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T00:59:11.696578+00:00;P2;46.05
122;SDS011;56;-0.108;34.749;2019-09-10T00:59:11.696578+00:00;P1;51.33
121;DHT22;56;-0.108;34.749;2019-09-10T00:59:13.460209+00:00;humidity;91.30
121;DHT22;56;-0.108;34.749;2019-09-10T00:59:13.460209+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T01:01:42.731044+00:00;P2;45.85
122;SDS011;56;-0.108;34.749;2019-09-10T01:01:42.731044+00:00;P1;50.95
121;DHT22;56;-0.108;34.749;2019-09-10T01:01:44.469319+00:00;humidity;91.30
121;DHT22;56;-0.108;34.749;2019-09-10T01:01:44.469319+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T01:04:14.087401+00:00;P2;47.13
122;SDS011;56;-0.108;34.749;2019-09-10T01:04:14.087401+00:00;P1;52.58
121;DHT22;56;-0.108;34.749;2019-09-10T01:04:16.007481+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-10T01:04:16.007481+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-10T01:06:44.915427+00:00;P2;46.65
